PARTKEY|NAME|MFGR|BRAND|TYPE|SIZE|CONTAINER|RETAILPRICE|COMMENT
427|honeydew azure brown royal sky|Manufacturer#2           |Brand#22  |PROMO BURNISHED NICKEL|47|JUMBO CAN |47.00|no|
428|beige spring floral wheat drab|Manufacturer#5           |Brand#54  |LARGE BURNISHED TIN|14|JUMBO CASE|47.00|no|
429|red firebrick smoke magenta moccasin|Manufacturer#4           |Brand#45  |ECONOMY BRUSHED COPPER|21|MED DRUM  |47.00|no|
430|snow mint deep brown goldenrod|Manufacturer#3           |Brand#34  |PROMO BURNISHED NICKEL|34|MED CAN   |47.00|no|
431|grey smoke navy peach white|Manufacturer#4           |Brand#45  |MEDIUM POLISHED TIN|30|SM PACK   |47.00|no|
432|white cornflower honeydew red ivory|Manufacturer#2           |Brand#21  |MEDIUM PLATED BRASS|6|MED JAR   |47.00|no|
433|olive moccasin almond tomato plum|Manufacturer#1           |Brand#12  |STANDARD BURNISHED TIN|2|SM PACK   |47.00|no|
434|turquoise coral violet dim midnight|Manufacturer#5           |Brand#51  |ECONOMY BURNISHED COPPER|20|JUMBO BAG |47.00|no|
435|coral misty brown grey hot|Manufacturer#3           |Brand#35  |ECONOMY ANODIZED BRASS|17|WRAP BAG  |48.00|no|
436|turquoise yellow dim purple antique|Manufacturer#1           |Brand#14  |LARGE POLISHED BRASS|50|WRAP CASE |48.00|no|
437|purple slate gainsboro powder magenta|Manufacturer#5           |Brand#54  |ECONOMY PLATED TIN|17|WRAP PACK |48.00|no|
438|antique orchid cornflower puff almond|Manufacturer#1           |Brand#15  |LARGE BURNISHED TIN|31|LG DRUM   |48.00|no|
439|bisque cyan rosy ivory blanched|Manufacturer#2           |Brand#21  |MEDIUM BURNISHED TIN|32|SM PKG    |48.00|no|
440|khaki turquoise violet maroon misty|Manufacturer#3           |Brand#34  |ECONOMY BURNISHED BRASS|22|MED CASE  |48.00|no|
441|goldenrod royal slate grey burlywood|Manufacturer#3           |Brand#35  |PROMO BURNISHED STEEL|24|MED BOX   |48.00|no|
442|honeydew cornsilk powder salmon purple|Manufacturer#4           |Brand#41  |LARGE BURNISHED TIN|22|MED PACK  |48.00|no|
443|chocolate burnished orchid mint royal|Manufacturer#4           |Brand#44  |STANDARD BURNISHED BRASS|10|SM BOX    |48.00|no|
444|ghost blanched forest khaki rose|Manufacturer#3           |Brand#32  |MEDIUM ANODIZED COPPER|42|LG JAR    |48.00|no|
445|metallic ivory floral cornsilk burnished|Manufacturer#1           |Brand#12  |LARGE BURNISHED NICKEL|47|SM DRUM   |49.00|no|
446|sandy brown midnight tan bisque|Manufacturer#1           |Brand#12  |STANDARD BURNISHED NICKEL|11|WRAP CASE |49.00|no|
447|forest smoke aquamarine cyan dim|Manufacturer#5           |Brand#53  |STANDARD BURNISHED COPPER|22|LG JAR    |49.00|no|
448|wheat tomato cyan lemon maroon|Manufacturer#1           |Brand#13  |PROMO POLISHED BRASS|31|LG CAN    |49.00|no|
449|almond thistle cornsilk bisque blush|Manufacturer#2           |Brand#25  |MEDIUM BRUSHED BRASS|47|JUMBO BAG |49.00|no|
450|sky lace green pale lime|Manufacturer#4           |Brand#43  |MEDIUM BURNISHED TIN|23|SM CASE   |49.00|no|
451|rosy ghost sky mint smoke|Manufacturer#4           |Brand#42  |PROMO PLATED TIN|28|WRAP DRUM |49.00|no|
452|saddle sandy cream sienna blue|Manufacturer#1           |Brand#11  |STANDARD ANODIZED STEEL|48|JUMBO BOX |49.00|no|
453|lemon navy seashell khaki sienna|Manufacturer#3           |Brand#34  |ECONOMY ANODIZED TIN|20|LG CASE   |49.00|no|
454|royal lime saddle magenta violet|Manufacturer#5           |Brand#53  |MEDIUM BURNISHED STEEL|32|LG BOX    |50.00|no|
455|aquamarine blanched misty moccasin sky|Manufacturer#2           |Brand#22  |LARGE BRUSHED BRASS|18|MED JAR   |50.00|no|
456|antique maroon olive turquoise lace|Manufacturer#5           |Brand#53  |PROMO POLISHED BRASS|40|SM PKG    |50.00|no|
457|navy linen forest moccasin slate|Manufacturer#5           |Brand#52  |SMALL POLISHED TIN|46|SM CAN    |50.00|no|
458|beige papaya grey ivory white|Manufacturer#2           |Brand#22  |PROMO BRUSHED COPPER|38|MED BAG   |50.00|no|
459|beige slate magenta dim salmon|Manufacturer#2           |Brand#23  |MEDIUM ANODIZED NICKEL|27|SM PACK   |50.00|no|
460|maroon papaya orange spring light|Manufacturer#3           |Brand#35  |STANDARD ANODIZED BRASS|47|JUMBO DRUM|50.00|no|
461|goldenrod dim wheat tan violet|Manufacturer#5           |Brand#54  |SMALL BRUSHED TIN|44|JUMBO CASE|50.00|no|
462|lime yellow sandy floral khaki|Manufacturer#5           |Brand#54  |MEDIUM BURNISHED BRASS|11|WRAP CAN  |50.00|no|
463|steel cream grey mint dark|Manufacturer#2           |Brand#21  |MEDIUM ANODIZED COPPER|48|MED PACK  |51.00|no|
464|azure magenta lace smoke ghost|Manufacturer#4           |Brand#42  |LARGE BURNISHED NICKEL|34|LG BOX    |51.00|no|
465|smoke sky bisque ghost black|Manufacturer#4           |Brand#42  |SMALL POLISHED BRASS|12|MED JAR   |51.00|no|
466|deep ghost cornflower ivory burnished|Manufacturer#3           |Brand#33  |PROMO POLISHED BRASS|12|LG PKG    |51.00|no|
467|cornflower lime midnight plum forest|Manufacturer#2           |Brand#24  |STANDARD BURNISHED STEEL|48|JUMBO PACK|51.00|no|
468|spring grey azure khaki lace|Manufacturer#4           |Brand#41  |MEDIUM BURNISHED STEEL|24|SM PACK   |51.00|no|
469|burlywood dark steel sky blue|Manufacturer#1           |Brand#13  |MEDIUM POLISHED STEEL|43|WRAP PKG  |51.00|no|
470|honeydew lime khaki saddle indian|Manufacturer#2           |Brand#24  |STANDARD BRUSHED TIN|38|JUMBO CASE|51.00|no|
471|goldenrod honeydew frosted almond chiffon|Manufacturer#1           |Brand#11  |LARGE BRUSHED STEEL|21|JUMBO BAG |51.00|no|
472|dim misty lime purple cornsilk|Manufacturer#3           |Brand#31  |PROMO BRUSHED COPPER|24|SM JAR    |52.00|no|
473|moccasin antique lace peach chiffon|Manufacturer#1           |Brand#12  |ECONOMY PLATED STEEL|2|MED DRUM  |52.00|no|
474|papaya green royal burlywood saddle|Manufacturer#1           |Brand#14  |ECONOMY PLATED STEEL|45|LG PACK   |52.00|no|
475|coral peru forest thistle khaki|Manufacturer#3           |Brand#34  |STANDARD ANODIZED NICKEL|30|MED PACK  |52.00|no|
476|cornflower deep turquoise slate sandy|Manufacturer#3           |Brand#33  |STANDARD POLISHED COPPER|33|WRAP PACK |52.00|no|
477|plum peru spring firebrick lavender|Manufacturer#1           |Brand#11  |ECONOMY ANODIZED COPPER|35|JUMBO BAG |52.00|no|
478|lemon snow coral lime seashell|Manufacturer#4           |Brand#45  |STANDARD POLISHED COPPER|11|MED CASE  |52.00|no|
479|snow frosted slate magenta sky|Manufacturer#2           |Brand#25  |MEDIUM PLATED STEEL|35|SM BAG    |52.00|no|
480|saddle light black drab navajo|Manufacturer#5           |Brand#54  |MEDIUM ANODIZED STEEL|31|WRAP BOX  |52.00|no|
481|slate red firebrick beige aquamarine|Manufacturer#1           |Brand#14  |MEDIUM BURNISHED BRASS|17|JUMBO PACK|53.00|no|
482|burnished spring azure green chocolate|Manufacturer#5           |Brand#53  |MEDIUM POLISHED STEEL|11|SM DRUM   |53.00|no|
483|deep white khaki floral cornflower|Manufacturer#1           |Brand#15  |MEDIUM ANODIZED COPPER|9|SM PKG    |53.00|no|
484|bisque rosy olive peach chiffon|Manufacturer#1           |Brand#15  |MEDIUM POLISHED BRASS|34|SM CASE   |53.00|no|
485|orchid dark antique deep ivory|Manufacturer#3           |Brand#31  |PROMO PLATED STEEL|44|LG JAR    |53.00|no|
486|tomato lime moccasin turquoise grey|Manufacturer#4           |Brand#45  |SMALL PLATED COPPER|15|MED PKG   |53.00|no|
487|firebrick saddle chocolate peru ghost|Manufacturer#5           |Brand#52  |SMALL BRUSHED COPPER|43|WRAP PACK |53.00|no|
488|forest puff drab beige blue|Manufacturer#2           |Brand#21  |PROMO PLATED BRASS|47|JUMBO JAR |53.00|no|
489|smoke green blush deep royal|Manufacturer#2           |Brand#22  |LARGE BURNISHED TIN|36|LG CAN    |53.00|no|
490|yellow mint saddle dodger orchid|Manufacturer#4           |Brand#41  |SMALL PLATED NICKEL|11|MED BOX   |54.00|no|
491|snow mint rose almond frosted|Manufacturer#3           |Brand#31  |SMALL POLISHED BRASS|42|MED JAR   |54.00|no|
492|turquoise rose navajo deep chiffon|Manufacturer#4           |Brand#42  |MEDIUM BRUSHED COPPER|13|JUMBO DRUM|54.00|no|
493|blue gainsboro sky burnished puff|Manufacturer#4           |Brand#45  |MEDIUM BURNISHED BRASS|8|MED PKG   |54.00|no|
494|navy pale frosted lawn spring|Manufacturer#4           |Brand#42  |STANDARD BRUSHED NICKEL|40|MED PKG   |54.00|no|
495|lemon burlywood chartreuse forest honeydew|Manufacturer#4           |Brand#42  |SMALL BRUSHED BRASS|28|MED PKG   |54.00|no|
496|orchid bisque antique ivory lavender|Manufacturer#1           |Brand#12  |STANDARD BRUSHED BRASS|11|SM BAG    |54.00|no|
497|hot powder dim cream metallic|Manufacturer#2           |Brand#25  |PROMO PLATED TIN|1|SM CAN    |54.00|no|
498|sandy sky gainsboro peach cornflower|Manufacturer#2           |Brand#25  |MEDIUM POLISHED STEEL|21|WRAP CASE |54.00|no|
499|lemon pale blue burnished white|Manufacturer#3           |Brand#35  |SMALL PLATED COPPER|38|JUMBO PKG |55.00|no|
500|hot medium spring orange violet|Manufacturer#4           |Brand#41  |MEDIUM POLISHED STEEL|13|SM JAR    |55.00|no|
501|tomato navy midnight cyan chiffon|Manufacturer#4           |Brand#45  |SMALL BURNISHED COPPER|37|SM BAG    |55.00|no|
502|maroon dark plum brown red|Manufacturer#2           |Brand#21  |SMALL PLATED TIN|6|JUMBO DRUM|55.00|no|
503|lavender cyan red lace light|Manufacturer#2           |Brand#24  |PROMO BRUSHED NICKEL|30|SM PKG    |55.00|no|
504|pink tan papaya ivory lace|Manufacturer#2           |Brand#24  |PROMO BRUSHED STEEL|10|SM JAR    |55.00|no|
505|pink cornsilk antique mint forest|Manufacturer#4           |Brand#42  |STANDARD PLATED BRASS|32|WRAP JAR  |55.00|no|
506|beige floral goldenrod lace almond|Manufacturer#1           |Brand#14  |PROMO BRUSHED NICKEL|30|WRAP PACK |55.00|no|
507|red misty salmon ivory khaki|Manufacturer#4           |Brand#43  |SMALL ANODIZED BRASS|20|SM CASE   |55.00|no|
508|pale peach maroon burlywood tan|Manufacturer#1           |Brand#14  |LARGE ANODIZED TIN|40|WRAP PKG  |55.00|no|
509|tomato cornsilk chartreuse blue magenta|Manufacturer#1           |Brand#13  |MEDIUM BRUSHED NICKEL|30|MED CAN   |56.00|no|
510|blush thistle orchid red lace|Manufacturer#4           |Brand#43  |SMALL PLATED NICKEL|25|JUMBO PACK|56.00|no|
511|red pale plum orchid moccasin|Manufacturer#1           |Brand#15  |STANDARD BRUSHED COPPER|2|LG JAR    |56.00|no|
512|firebrick azure mint chocolate wheat|Manufacturer#5           |Brand#51  |PROMO ANODIZED COPPER|18|LG PACK   |56.00|no|
513|mint thistle chiffon magenta salmon|Manufacturer#3           |Brand#32  |MEDIUM BRUSHED STEEL|10|WRAP CAN  |56.00|no|
514|rosy sienna purple light rose|Manufacturer#4           |Brand#42  |LARGE POLISHED BRASS|10|JUMBO BOX |56.00|no|
515|cream navajo drab dark peru|Manufacturer#5           |Brand#53  |MEDIUM PLATED TIN|37|WRAP BOX  |56.00|no|
516|purple linen lace blanched snow|Manufacturer#1           |Brand#12  |SMALL BRUSHED NICKEL|28|LG CAN    |56.00|no|
517|aquamarine rosy violet moccasin snow|Manufacturer#3           |Brand#34  |SMALL BURNISHED COPPER|30|WRAP CAN  |56.00|no|
518|yellow tomato lawn rosy lemon|Manufacturer#4           |Brand#43  |PROMO BRUSHED BRASS|33|JUMBO DRUM|57.00|no|
519|violet medium dark red smoke|Manufacturer#3           |Brand#32  |LARGE BRUSHED BRASS|24|WRAP PACK |57.00|no|
520|spring honeydew sky sandy almond|Manufacturer#1           |Brand#12  |PROMO BURNISHED BRASS|49|MED CASE  |57.00|no|
521|grey drab honeydew coral pale|Manufacturer#3           |Brand#35  |PROMO BRUSHED STEEL|21|JUMBO DRUM|57.00|no|
522|frosted lawn violet turquoise coral|Manufacturer#3           |Brand#32  |STANDARD BRUSHED NICKEL|15|MED CASE  |57.00|no|
523|light goldenrod honeydew indian lemon|Manufacturer#4           |Brand#42  |ECONOMY BRUSHED NICKEL|7|JUMBO JAR |57.00|no|
524|burnished hot drab midnight tan|Manufacturer#1           |Brand#14  |SMALL ANODIZED STEEL|17|JUMBO PACK|57.00|no|
525|plum midnight coral snow lemon|Manufacturer#3           |Brand#33  |STANDARD BURNISHED STEEL|47|JUMBO CAN |57.00|no|
526|dodger moccasin wheat puff lace|Manufacturer#5           |Brand#53  |PROMO ANODIZED BRASS|47|JUMBO PKG |57.00|no|
527|moccasin light purple sky magenta|Manufacturer#3           |Brand#32  |MEDIUM POLISHED NICKEL|39|LG JAR    |58.00|no|
528|dim deep puff pink floral|Manufacturer#2           |Brand#24  |STANDARD PLATED STEEL|40|LG CAN    |58.00|no|
529|powder tan brown royal blush|Manufacturer#3           |Brand#31  |MEDIUM PLATED NICKEL|33|SM PKG    |58.00|no|
530|mint grey chiffon magenta saddle|Manufacturer#4           |Brand#42  |PROMO PLATED STEEL|45|JUMBO CASE|58.00|no|
531|navajo hot forest puff olive|Manufacturer#2           |Brand#22  |ECONOMY POLISHED NICKEL|16|WRAP DRUM |58.00|no|
532|spring wheat purple chiffon puff|Manufacturer#1           |Brand#14  |LARGE BRUSHED NICKEL|45|WRAP BAG  |58.00|no|
533|cream lemon goldenrod rosy aquamarine|Manufacturer#2           |Brand#24  |PROMO PLATED STEEL|38|JUMBO PACK|58.00|no|
534|bisque saddle hot steel frosted|Manufacturer#5           |Brand#53  |STANDARD PLATED NICKEL|27|LG CASE   |58.00|no|
535|mint chocolate tomato peach sky|Manufacturer#5           |Brand#53  |STANDARD PLATED TIN|17|SM CASE   |58.00|no|
536|orchid snow thistle peru moccasin|Manufacturer#2           |Brand#23  |STANDARD PLATED STEEL|36|JUMBO BAG |59.00|no|
537|hot orange red cornsilk goldenrod|Manufacturer#1           |Brand#15  |ECONOMY BRUSHED TIN|26|WRAP BOX  |59.00|no|
538|rose black peach orchid cyan|Manufacturer#1           |Brand#15  |ECONOMY POLISHED STEEL|24|SM PACK   |59.00|no|
539|dodger midnight salmon drab saddle|Manufacturer#3           |Brand#34  |MEDIUM BURNISHED TIN|4|SM DRUM   |59.00|no|
540|violet white steel chocolate burlywood|Manufacturer#1           |Brand#14  |MEDIUM PLATED NICKEL|7|LG PACK   |59.00|no|
541|magenta tan antique sky pale|Manufacturer#3           |Brand#35  |STANDARD ANODIZED NICKEL|34|LG JAR    |59.00|no|
542|light lace gainsboro coral lavender|Manufacturer#1           |Brand#11  |SMALL BRUSHED STEEL|40|WRAP CASE |59.00|no|
543|sky powder saddle metallic moccasin|Manufacturer#5           |Brand#54  |ECONOMY POLISHED BRASS|4|JUMBO BOX |59.00|no|
544|peach red azure indian lavender|Manufacturer#2           |Brand#22  |STANDARD BURNISHED NICKEL|42|SM CASE   |59.00|no|
545|purple peru ivory gainsboro peach|Manufacturer#3           |Brand#31  |LARGE PLATED NICKEL|14|MED JAR   |60.00|no|
546|metallic grey black rosy papaya|Manufacturer#2           |Brand#25  |ECONOMY ANODIZED STEEL|8|LG CASE   |60.00|no|
547|white turquoise olive cornflower pale|Manufacturer#4           |Brand#43  |MEDIUM BURNISHED COPPER|48|WRAP DRUM |60.00|no|
548|cyan lime lawn misty mint|Manufacturer#3           |Brand#33  |ECONOMY ANODIZED TIN|28|SM CAN    |60.00|no|
549|thistle green indian sandy purple|Manufacturer#5           |Brand#53  |SMALL BRUSHED BRASS|36|SM CAN    |60.00|no|
550|brown blush dark white mint|Manufacturer#4           |Brand#44  |STANDARD BRUSHED STEEL|27|SM JAR    |60.00|no|
551|tan misty floral firebrick puff|Manufacturer#5           |Brand#54  |LARGE BURNISHED TIN|10|MED JAR   |60.00|no|
552|lime violet puff snow chiffon|Manufacturer#4           |Brand#44  |LARGE POLISHED BRASS|1|JUMBO CAN |60.00|no|
553|gainsboro tomato lawn peru bisque|Manufacturer#2           |Brand#23  |SMALL POLISHED NICKEL|1|WRAP DRUM |60.00|no|
554|blue medium royal blush ghost|Manufacturer#5           |Brand#53  |STANDARD BRUSHED STEEL|31|LG JAR    |61.00|no|
555|midnight honeydew brown beige slate|Manufacturer#4           |Brand#42  |PROMO BURNISHED TIN|49|SM JAR    |61.00|no|
556|frosted antique aquamarine seashell powder|Manufacturer#2           |Brand#23  |SMALL BRUSHED BRASS|49|WRAP JAR  |61.00|no|
557|firebrick ghost steel green chartreuse|Manufacturer#3           |Brand#35  |LARGE BURNISHED TIN|8|JUMBO PKG |61.00|no|
558|blanched seashell navy black dim|Manufacturer#3           |Brand#31  |STANDARD PLATED BRASS|25|MED BOX   |61.00|no|
559|wheat coral navajo cornflower dark|Manufacturer#3           |Brand#31  |LARGE PLATED STEEL|27|SM PKG    |61.00|no|
560|tan indian lime olive dodger|Manufacturer#2           |Brand#25  |STANDARD BRUSHED COPPER|37|WRAP PKG  |61.00|no|
561|firebrick slate grey coral goldenrod|Manufacturer#1           |Brand#14  |SMALL POLISHED STEEL|44|JUMBO CASE|61.00|no|
562|tan blue thistle forest cornsilk|Manufacturer#3           |Brand#32  |SMALL BURNISHED STEEL|16|MED PACK  |61.00|no|
563|blanched light indian goldenrod dim|Manufacturer#3           |Brand#31  |MEDIUM POLISHED STEEL|39|MED DRUM  |62.00|no|
564|drab bisque puff ghost floral|Manufacturer#2           |Brand#22  |LARGE ANODIZED BRASS|41|SM PKG    |62.00|no|
565|coral mint sky rosy red|Manufacturer#1           |Brand#14  |PROMO BRUSHED STEEL|9|JUMBO JAR |62.00|no|
566|seashell dark yellow turquoise white|Manufacturer#2           |Brand#25  |ECONOMY BURNISHED TIN|19|LG PKG    |62.00|no|
567|cornsilk lace white medium honeydew|Manufacturer#5           |Brand#55  |STANDARD BRUSHED STEEL|19|JUMBO BAG |62.00|no|
568|purple burlywood pale cornsilk chartreuse|Manufacturer#3           |Brand#31  |PROMO POLISHED STEEL|6|SM BOX    |62.00|no|
569|cornflower burlywood blue spring purple|Manufacturer#4           |Brand#41  |SMALL BRUSHED TIN|46|MED BOX   |62.00|no|
570|cyan navajo turquoise forest firebrick|Manufacturer#5           |Brand#51  |ECONOMY BRUSHED COPPER|44|SM PKG    |62.00|no|
571|medium orchid purple metallic ghost|Manufacturer#2           |Brand#22  |LARGE PLATED TIN|1|WRAP CAN  |62.00|no|
572|navy plum lime goldenrod saddle|Manufacturer#4           |Brand#43  |LARGE BURNISHED COPPER|3|SM BOX    |62.00|no|
573|dark midnight forest lace sandy|Manufacturer#2           |Brand#23  |SMALL PLATED TIN|42|WRAP PACK |63.00|no|
574|bisque snow turquoise lace blush|Manufacturer#2           |Brand#23  |SMALL PLATED BRASS|36|SM PACK   |63.00|no|
575|brown seashell hot lavender frosted|Manufacturer#1           |Brand#14  |SMALL BRUSHED NICKEL|10|MED CAN   |63.00|no|
576|puff lavender black yellow lawn|Manufacturer#3           |Brand#32  |PROMO BURNISHED TIN|27|SM CAN    |63.00|no|
577|lime green dark misty chiffon|Manufacturer#2           |Brand#22  |LARGE BRUSHED STEEL|34|JUMBO BAG |63.00|no|
578|black lawn light plum blush|Manufacturer#4           |Brand#41  |MEDIUM ANODIZED NICKEL|9|WRAP DRUM |63.00|no|
579|spring brown peach bisque sienna|Manufacturer#3           |Brand#31  |STANDARD POLISHED STEEL|8|WRAP JAR  |63.00|no|
580|navajo chocolate lemon hot green|Manufacturer#1           |Brand#12  |LARGE BURNISHED COPPER|30|JUMBO PACK|63.00|no|
581|frosted gainsboro chiffon lawn green|Manufacturer#2           |Brand#25  |ECONOMY ANODIZED BRASS|44|SM BAG    |63.00|no|
582|tan cyan peach rose salmon|Manufacturer#4           |Brand#45  |LARGE BRUSHED TIN|23|MED JAR   |64.00|no|
583|turquoise burnished orchid firebrick blush|Manufacturer#3           |Brand#33  |LARGE BURNISHED NICKEL|35|JUMBO CAN |64.00|no|
584|goldenrod magenta papaya medium chiffon|Manufacturer#1           |Brand#12  |SMALL POLISHED COPPER|42|MED JAR   |64.00|no|
585|slate hot honeydew midnight burnished|Manufacturer#5           |Brand#53  |SMALL PLATED COPPER|7|JUMBO PKG |64.00|no|
586|ivory rosy royal powder firebrick|Manufacturer#1           |Brand#11  |PROMO ANODIZED BRASS|11|LG DRUM   |64.00|no|
587|blanched maroon blush burlywood salmon|Manufacturer#4           |Brand#44  |SMALL POLISHED STEEL|35|MED PKG   |64.00|no|
588|cyan powder brown sandy burlywood|Manufacturer#5           |Brand#55  |SMALL PLATED COPPER|45|WRAP BAG  |64.00|no|
589|red orange salmon rosy thistle|Manufacturer#1           |Brand#13  |LARGE POLISHED BRASS|3|SM PKG    |64.00|no|
590|azure burnished honeydew navy cyan|Manufacturer#4           |Brand#42  |LARGE POLISHED COPPER|38|WRAP PKG  |64.00|no|
591|sienna burlywood salmon navy green|Manufacturer#1           |Brand#14  |ECONOMY PLATED NICKEL|40|SM PKG    |65.00|no|
592|dodger burnished yellow wheat antique|Manufacturer#2           |Brand#23  |LARGE POLISHED STEEL|7|MED DRUM  |65.00|no|
593|metallic sienna sandy spring frosted|Manufacturer#2           |Brand#25  |PROMO POLISHED STEEL|20|JUMBO CASE|65.00|no|
594|seashell magenta rosy cornsilk smoke|Manufacturer#3           |Brand#31  |PROMO BRUSHED BRASS|28|SM JAR    |65.00|no|
595|chiffon lace linen steel bisque|Manufacturer#5           |Brand#51  |PROMO BRUSHED BRASS|23|JUMBO JAR |65.00|no|
596|drab snow chartreuse dim ivory|Manufacturer#5           |Brand#52  |STANDARD POLISHED TIN|35|JUMBO JAR |65.00|no|
597|cyan orchid grey tan bisque|Manufacturer#4           |Brand#44  |STANDARD ANODIZED NICKEL|36|SM DRUM   |65.00|no|
598|deep royal drab violet chartreuse|Manufacturer#2           |Brand#24  |MEDIUM POLISHED BRASS|9|MED JAR   |65.00|no|
599|cornsilk peru steel beige blue|Manufacturer#5           |Brand#51  |MEDIUM BRUSHED NICKEL|30|JUMBO PACK|65.00|no|
600|puff bisque midnight seashell burlywood|Manufacturer#4           |Brand#42  |STANDARD POLISHED NICKEL|4|SM JAR    |66.00|no|
601|coral thistle blanched linen tan|Manufacturer#1           |Brand#13  |STANDARD POLISHED BRASS|13|SM PKG    |66.00|no|
602|metallic smoke purple rosy magenta|Manufacturer#1           |Brand#12  |PROMO BRUSHED COPPER|8|SM BAG    |66.00|no|
603|dim blush puff chiffon salmon|Manufacturer#1           |Brand#12  |PROMO ANODIZED COPPER|41|WRAP PKG  |66.00|no|
604|bisque light frosted white olive|Manufacturer#4           |Brand#41  |MEDIUM PLATED STEEL|19|MED PACK  |66.00|no|
605|grey burlywood linen tan tomato|Manufacturer#1           |Brand#11  |LARGE POLISHED STEEL|30|LG JAR    |66.00|no|
606|navajo lace sandy aquamarine light|Manufacturer#3           |Brand#32  |STANDARD PLATED STEEL|36|LG DRUM   |66.00|no|
607|dark sienna thistle sandy maroon|Manufacturer#5           |Brand#54  |MEDIUM POLISHED TIN|13|MED JAR   |66.00|no|
608|mint medium blush black metallic|Manufacturer#2           |Brand#25  |PROMO PLATED BRASS|35|JUMBO PKG |66.00|no|
609|almond lemon olive smoke moccasin|Manufacturer#2           |Brand#21  |ECONOMY BRUSHED TIN|49|JUMBO DRUM|67.00|no|
610|plum purple seashell white lemon|Manufacturer#1           |Brand#11  |ECONOMY BURNISHED TIN|38|JUMBO BOX |67.00|no|
611|light burnished linen sienna dim|Manufacturer#4           |Brand#42  |MEDIUM PLATED TIN|45|SM DRUM   |67.00|no|
612|midnight azure moccasin rosy lawn|Manufacturer#4           |Brand#42  |PROMO PLATED STEEL|19|LG BOX    |67.00|no|
613|cream coral sandy thistle spring|Manufacturer#3           |Brand#34  |LARGE BURNISHED COPPER|22|LG DRUM   |67.00|no|
614|dodger beige maroon puff medium|Manufacturer#2           |Brand#23  |STANDARD BURNISHED NICKEL|6|WRAP PKG  |67.00|no|
615|rosy seashell brown blush tan|Manufacturer#4           |Brand#41  |PROMO ANODIZED COPPER|4|WRAP PKG  |67.00|no|
616|tan powder lavender dim goldenrod|Manufacturer#2           |Brand#25  |STANDARD BRUSHED STEEL|1|WRAP JAR  |67.00|no|
617|peru grey snow papaya firebrick|Manufacturer#2           |Brand#22  |MEDIUM ANODIZED NICKEL|37|WRAP DRUM |67.00|no|
618|ivory wheat smoke deep lemon|Manufacturer#2           |Brand#22  |PROMO BRUSHED BRASS|9|LG BOX    |68.00|no|
619|powder medium drab lemon tomato|Manufacturer#3           |Brand#34  |LARGE ANODIZED STEEL|46|MED JAR   |68.00|no|
620|frosted tomato almond salmon powder|Manufacturer#3           |Brand#35  |MEDIUM BRUSHED COPPER|4|LG PKG    |68.00|no|
621|almond azure drab ghost mint|Manufacturer#5           |Brand#53  |PROMO PLATED TIN|47|JUMBO DRUM|68.00|no|
622|burlywood dark blue thistle navajo|Manufacturer#5           |Brand#51  |LARGE POLISHED STEEL|19|WRAP BAG  |68.00|no|
623|chiffon bisque steel orange tomato|Manufacturer#3           |Brand#32  |ECONOMY POLISHED NICKEL|8|MED BOX   |68.00|no|
624|burlywood ghost orchid misty coral|Manufacturer#1           |Brand#12  |LARGE BURNISHED NICKEL|29|SM BAG    |68.00|no|
625|beige indian lime sienna plum|Manufacturer#3           |Brand#35  |SMALL PLATED COPPER|38|LG JAR    |68.00|no|
626|cream ivory brown peach honeydew|Manufacturer#1           |Brand#12  |SMALL ANODIZED COPPER|23|SM JAR    |68.00|no|
627|drab yellow spring turquoise rose|Manufacturer#4           |Brand#44  |PROMO ANODIZED NICKEL|13|SM BAG    |69.00|no|
628|black mint olive drab medium|Manufacturer#3           |Brand#33  |ECONOMY BRUSHED BRASS|40|LG BOX    |69.00|no|
629|magenta lace red hot pale|Manufacturer#5           |Brand#51  |MEDIUM POLISHED COPPER|25|WRAP BOX  |69.00|no|
630|lawn lace burnished hot frosted|Manufacturer#2           |Brand#25  |MEDIUM PLATED NICKEL|20|LG DRUM   |69.00|no|
631|moccasin lawn cornsilk chartreuse midnight|Manufacturer#2           |Brand#22  |STANDARD ANODIZED NICKEL|34|WRAP BAG  |69.00|no|
632|blush floral tan thistle chiffon|Manufacturer#3           |Brand#34  |PROMO PLATED NICKEL|2|MED PACK  |69.00|no|
633|navy burnished wheat slate deep|Manufacturer#3           |Brand#33  |ECONOMY POLISHED NICKEL|24|MED PKG   |69.00|no|
634|grey aquamarine deep violet blush|Manufacturer#3           |Brand#35  |SMALL ANODIZED NICKEL|34|MED DRUM  |69.00|no|
635|ghost aquamarine gainsboro lemon peach|Manufacturer#5           |Brand#51  |PROMO POLISHED STEEL|49|WRAP JAR  |69.00|no|
636|burlywood deep antique snow wheat|Manufacturer#5           |Brand#55  |PROMO BRUSHED STEEL|36|SM PACK   |70.00|no|
637|brown smoke sandy honeydew antique|Manufacturer#5           |Brand#51  |LARGE BURNISHED NICKEL|48|JUMBO CASE|70.00|no|
638|lace royal pink cornsilk antique|Manufacturer#5           |Brand#54  |SMALL PLATED TIN|37|JUMBO PACK|70.00|no|
639|black plum tomato cornflower medium|Manufacturer#2           |Brand#25  |STANDARD POLISHED BRASS|33|SM BAG    |70.00|no|
640|grey seashell bisque indian deep|Manufacturer#1           |Brand#12  |MEDIUM BRUSHED TIN|20|WRAP CASE |70.00|no|
