PARTKEY|NAME|MFGR|BRAND|TYPE|SIZE|CONTAINER|RETAILPRICE|COMMENT
4946|white burnished hot orange chocolate|Manufacturer#4           |Brand#43  |LARGE BRUSHED NICKEL|45|MED DRUM  |104.00|no|
4947|chiffon brown rose powder coral|Manufacturer#3           |Brand#34  |MEDIUM PLATED STEEL|18|JUMBO PKG |104.00|no|
4948|thistle cornsilk almond navajo chocolate|Manufacturer#2           |Brand#25  |STANDARD BRUSHED TIN|35|MED JAR   |104.00|no|
4949|puff blush green smoke pale|Manufacturer#1           |Brand#11  |ECONOMY BURNISHED TIN|1|LG PACK   |104.00|no|
4950|beige cyan cornsilk seashell wheat|Manufacturer#2           |Brand#25  |ECONOMY POLISHED STEEL|27|LG JAR    |104.00|no|
4951|powder frosted medium blush lime|Manufacturer#3           |Brand#31  |ECONOMY BURNISHED STEEL|3|JUMBO BOX |104.00|no|
4952|forest gainsboro lawn puff peru|Manufacturer#4           |Brand#41  |LARGE POLISHED TIN|5|SM CASE   |105.00|no|
4953|black navy steel pink blush|Manufacturer#1           |Brand#12  |SMALL BURNISHED STEEL|8|SM CAN    |105.00|no|
4954|deep linen orange forest chartreuse|Manufacturer#4           |Brand#45  |STANDARD PLATED STEEL|41|SM PKG    |105.00|no|
4955|papaya chocolate blush dark burlywood|Manufacturer#5           |Brand#54  |ECONOMY BURNISHED STEEL|2|JUMBO BAG |105.00|no|
4956|pink steel lace green goldenrod|Manufacturer#4           |Brand#43  |LARGE PLATED TIN|2|LG BOX    |105.00|no|
4957|khaki linen violet blush chocolate|Manufacturer#2           |Brand#24  |PROMO BRUSHED STEEL|37|SM JAR    |105.00|no|
4958|bisque dim yellow peach thistle|Manufacturer#4           |Brand#41  |STANDARD BRUSHED BRASS|15|SM PKG    |105.00|no|
4959|tan peach firebrick forest hot|Manufacturer#4           |Brand#45  |LARGE BRUSHED NICKEL|38|WRAP CAN  |105.00|no|
4960|hot cornsilk smoke moccasin lawn|Manufacturer#4           |Brand#45  |LARGE ANODIZED STEEL|13|WRAP BAG  |105.00|no|
4961|medium pink blue floral linen|Manufacturer#5           |Brand#52  |MEDIUM ANODIZED NICKEL|17|MED DRUM  |106.00|no|
4962|chartreuse light honeydew magenta lime|Manufacturer#2           |Brand#24  |LARGE BURNISHED NICKEL|46|SM JAR    |106.00|no|
4963|hot chiffon steel magenta drab|Manufacturer#1           |Brand#11  |MEDIUM BURNISHED NICKEL|41|MED BAG   |106.00|no|
4964|puff pale smoke goldenrod lime|Manufacturer#3           |Brand#34  |MEDIUM POLISHED COPPER|25|MED PACK  |106.00|no|
4965|puff lavender turquoise lemon smoke|Manufacturer#4           |Brand#43  |STANDARD PLATED BRASS|30|LG BAG    |106.00|no|
4966|lawn misty aquamarine midnight red|Manufacturer#2           |Brand#23  |ECONOMY ANODIZED COPPER|8|JUMBO BAG |106.00|no|
4967|papaya aquamarine honeydew mint plum|Manufacturer#2           |Brand#21  |SMALL BURNISHED STEEL|8|SM BAG    |106.00|no|
4968|spring smoke powder dodger brown|Manufacturer#3           |Brand#32  |MEDIUM POLISHED TIN|1|WRAP CAN  |106.00|no|
4969|sky green royal lime orchid|Manufacturer#2           |Brand#21  |LARGE BURNISHED COPPER|48|WRAP PACK |106.00|no|
4970|goldenrod honeydew cornsilk royal navajo|Manufacturer#5           |Brand#51  |SMALL BURNISHED NICKEL|2|LG CAN    |106.00|no|
4971|floral antique indian peru aquamarine|Manufacturer#4           |Brand#45  |LARGE POLISHED STEEL|29|LG BAG    |107.00|no|
4972|seashell burnished rose almond light|Manufacturer#5           |Brand#51  |STANDARD BURNISHED TIN|30|WRAP DRUM |107.00|no|
4973|cornsilk violet thistle chocolate coral|Manufacturer#4           |Brand#42  |MEDIUM ANODIZED NICKEL|23|SM CASE   |107.00|no|
4974|peach snow orange firebrick steel|Manufacturer#5           |Brand#53  |STANDARD POLISHED TIN|34|LG DRUM   |107.00|no|
4975|tomato magenta sky maroon powder|Manufacturer#2           |Brand#25  |ECONOMY ANODIZED BRASS|2|MED CAN   |107.00|no|
4976|green lemon light tan yellow|Manufacturer#1           |Brand#13  |STANDARD POLISHED BRASS|6|JUMBO CASE|107.00|no|
4977|mint goldenrod puff snow papaya|Manufacturer#1           |Brand#15  |MEDIUM POLISHED COPPER|33|JUMBO CASE|107.00|no|
4978|midnight mint deep thistle puff|Manufacturer#4           |Brand#43  |MEDIUM BURNISHED TIN|26|MED CASE  |107.00|no|
4979|violet lawn medium deep navajo|Manufacturer#1           |Brand#12  |STANDARD BURNISHED STEEL|20|LG BAG    |107.00|no|
4980|chocolate brown rosy orange burlywood|Manufacturer#2           |Brand#24  |ECONOMY POLISHED STEEL|13|JUMBO PKG |108.00|no|
4981|grey purple magenta pink olive|Manufacturer#5           |Brand#52  |PROMO BURNISHED STEEL|15|SM CASE   |108.00|no|
4982|orchid pale orange burnished white|Manufacturer#5           |Brand#54  |SMALL BURNISHED BRASS|24|SM PKG    |108.00|no|
4983|peach peru sienna firebrick midnight|Manufacturer#1           |Brand#11  |ECONOMY POLISHED COPPER|14|WRAP BAG  |108.00|no|
4984|frosted papaya lemon sienna purple|Manufacturer#3           |Brand#35  |SMALL ANODIZED NICKEL|10|JUMBO PKG |108.00|no|
4985|lawn violet chocolate chiffon dark|Manufacturer#1           |Brand#12  |ECONOMY BRUSHED BRASS|47|WRAP BAG  |108.00|no|
4986|burnished plum midnight tomato navajo|Manufacturer#5           |Brand#52  |STANDARD ANODIZED TIN|38|WRAP DRUM |108.00|no|
4987|beige snow lavender pale light|Manufacturer#5           |Brand#54  |MEDIUM BURNISHED BRASS|13|WRAP BAG  |108.00|no|
4988|tan plum violet chartreuse misty|Manufacturer#2           |Brand#23  |MEDIUM PLATED TIN|20|JUMBO PKG |108.00|no|
4989|red lavender blanched tomato drab|Manufacturer#3           |Brand#34  |SMALL PLATED COPPER|22|WRAP JAR  |109.00|no|
4990|lawn gainsboro saddle plum brown|Manufacturer#2           |Brand#25  |PROMO BURNISHED NICKEL|34|SM CAN    |109.00|no|
4991|chartreuse hot sandy moccasin lemon|Manufacturer#2           |Brand#22  |STANDARD POLISHED COPPER|13|JUMBO PKG |109.00|no|
4992|beige thistle misty blue turquoise|Manufacturer#5           |Brand#54  |MEDIUM ANODIZED TIN|6|LG BOX    |109.00|no|
4993|red light metallic linen khaki|Manufacturer#5           |Brand#54  |STANDARD PLATED STEEL|28|LG BAG    |109.00|no|
4994|linen plum cyan white navajo|Manufacturer#3           |Brand#33  |SMALL BURNISHED STEEL|27|JUMBO PKG |109.00|no|
4995|blanched dim powder orchid deep|Manufacturer#2           |Brand#25  |LARGE BRUSHED TIN|5|JUMBO CAN |109.00|no|
4996|orchid medium dodger cornsilk royal|Manufacturer#2           |Brand#22  |LARGE POLISHED TIN|18|LG PKG    |109.00|no|
4997|navajo turquoise peru dodger linen|Manufacturer#3           |Brand#33  |STANDARD ANODIZED NICKEL|40|MED CASE  |109.00|no|
4998|honeydew deep goldenrod chartreuse almond|Manufacturer#3           |Brand#32  |ECONOMY BRUSHED TIN|25|WRAP JAR  |110.00|no|
4999|dim thistle deep forest medium|Manufacturer#3           |Brand#32  |SMALL BRUSHED TIN|9|MED BOX   |110.00|no|
5000|lace antique light cream grey|Manufacturer#3           |Brand#34  |MEDIUM BRUSHED BRASS|31|LG JAR    |0.00|no|
5001|peach seashell grey blush chocolate|Manufacturer#1           |Brand#15  |MEDIUM BRUSHED TIN|21|JUMBO PACK|1.00|no|
5002|firebrick thistle cyan rose maroon|Manufacturer#5           |Brand#51  |MEDIUM BURNISHED NICKEL|25|LG CASE   |1.00|no|
5003|bisque moccasin plum snow olive|Manufacturer#4           |Brand#42  |ECONOMY POLISHED TIN|35|LG DRUM   |1.00|no|
5004|orchid salmon magenta seashell sky|Manufacturer#2           |Brand#22  |SMALL BRUSHED BRASS|20|WRAP JAR  |1.00|no|
5005|purple hot light floral peach|Manufacturer#5           |Brand#53  |MEDIUM ANODIZED BRASS|31|WRAP PKG  |1.00|no|
5006|smoke frosted wheat steel sky|Manufacturer#2           |Brand#22  |LARGE BRUSHED BRASS|48|JUMBO DRUM|1.00|no|
5007|drab lavender coral mint black|Manufacturer#3           |Brand#33  |MEDIUM PLATED BRASS|10|LG CASE   |1.00|no|
5008|powder dodger floral cyan almond|Manufacturer#1           |Brand#12  |LARGE ANODIZED TIN|30|JUMBO PACK|1.00|no|
5009|brown burnished coral smoke plum|Manufacturer#2           |Brand#25  |MEDIUM BRUSHED TIN|37|LG PACK   |1.00|no|
5010|chocolate puff spring linen light|Manufacturer#2           |Brand#21  |LARGE BURNISHED TIN|49|LG BAG    |2.00|no|
5011|black rosy lemon blue gainsboro|Manufacturer#5           |Brand#53  |PROMO BURNISHED TIN|10|SM JAR    |2.00|no|
5012|drab green honeydew turquoise aquamarine|Manufacturer#4           |Brand#45  |LARGE BRUSHED BRASS|45|LG BOX    |2.00|no|
5013|yellow chartreuse royal aquamarine azure|Manufacturer#5           |Brand#52  |LARGE POLISHED NICKEL|34|JUMBO PACK|2.00|no|
5014|magenta almond cyan tomato ivory|Manufacturer#4           |Brand#44  |PROMO ANODIZED NICKEL|13|LG PACK   |2.00|no|
5015|ghost magenta pink frosted plum|Manufacturer#1           |Brand#13  |STANDARD POLISHED NICKEL|14|WRAP PACK |2.00|no|
5016|lime yellow white smoke green|Manufacturer#3           |Brand#32  |SMALL POLISHED STEEL|37|SM PKG    |2.00|no|
5017|grey tan magenta plum saddle|Manufacturer#2           |Brand#25  |MEDIUM ANODIZED NICKEL|17|MED BAG   |2.00|no|
5018|lawn violet coral maroon dim|Manufacturer#2           |Brand#25  |STANDARD PLATED COPPER|20|MED BOX   |2.00|no|
5019|navy floral cornflower sandy moccasin|Manufacturer#5           |Brand#52  |STANDARD POLISHED COPPER|4|MED PACK  |3.00|no|
5020|snow white sky light yellow|Manufacturer#5           |Brand#54  |SMALL BURNISHED TIN|9|SM DRUM   |3.00|no|
5021|firebrick lime drab rosy sandy|Manufacturer#2           |Brand#25  |SMALL PLATED COPPER|41|LG BOX    |3.00|no|
5022|ivory dim lace cyan misty|Manufacturer#1           |Brand#12  |PROMO POLISHED COPPER|23|MED BOX   |3.00|no|
5023|antique wheat violet thistle green|Manufacturer#3           |Brand#34  |MEDIUM BURNISHED BRASS|11|JUMBO PKG |3.00|no|
5024|chocolate misty slate moccasin mint|Manufacturer#4           |Brand#43  |ECONOMY PLATED COPPER|12|WRAP PACK |3.00|no|
5025|blush goldenrod burlywood powder rosy|Manufacturer#4           |Brand#45  |STANDARD BRUSHED BRASS|46|MED CAN   |3.00|no|
5026|blanched blush pink light wheat|Manufacturer#4           |Brand#43  |MEDIUM ANODIZED NICKEL|4|SM PACK   |3.00|no|
5027|wheat peru honeydew navajo goldenrod|Manufacturer#1           |Brand#15  |PROMO ANODIZED BRASS|25|JUMBO JAR |3.00|no|
5028|blush dark blue burlywood blanched|Manufacturer#5           |Brand#52  |LARGE BRUSHED STEEL|2|JUMBO BOX |4.00|no|
5029|aquamarine green deep firebrick frosted|Manufacturer#3           |Brand#33  |ECONOMY BURNISHED TIN|36|MED PACK  |4.00|no|
5030|olive black sandy wheat moccasin|Manufacturer#4           |Brand#41  |PROMO BURNISHED TIN|14|JUMBO CASE|4.00|no|
5031|snow magenta purple cornflower orange|Manufacturer#1           |Brand#11  |ECONOMY POLISHED TIN|14|SM BAG    |4.00|no|
5032|spring white tomato navy rosy|Manufacturer#1           |Brand#15  |SMALL PLATED BRASS|37|LG BAG    |4.00|no|
5033|lace violet indian mint black|Manufacturer#1           |Brand#13  |MEDIUM BURNISHED TIN|21|JUMBO DRUM|4.00|no|
5034|goldenrod chartreuse tan beige black|Manufacturer#2           |Brand#25  |ECONOMY PLATED COPPER|2|LG PKG    |4.00|no|
5035|coral gainsboro royal white smoke|Manufacturer#4           |Brand#44  |SMALL ANODIZED NICKEL|18|LG PKG    |4.00|no|
5036|snow navy sky blue maroon|Manufacturer#3           |Brand#33  |LARGE BURNISHED COPPER|34|LG PKG    |4.00|no|
5037|slate powder white dark puff|Manufacturer#3           |Brand#34  |SMALL BURNISHED STEEL|39|SM PACK   |4.00|no|
5038|bisque puff papaya sky dim|Manufacturer#3           |Brand#35  |SMALL BRUSHED BRASS|12|MED BOX   |5.00|no|
5039|deep chiffon cornflower peach yellow|Manufacturer#4           |Brand#41  |MEDIUM BRUSHED BRASS|46|MED BAG   |5.00|no|
5040|blanched deep ivory orange blush|Manufacturer#5           |Brand#51  |STANDARD BRUSHED NICKEL|17|WRAP JAR  |5.00|no|
5041|salmon chartreuse drab misty honeydew|Manufacturer#5           |Brand#53  |MEDIUM POLISHED COPPER|26|SM CASE   |5.00|no|
5042|lime snow ivory khaki thistle|Manufacturer#3           |Brand#31  |LARGE POLISHED BRASS|25|SM DRUM   |5.00|no|
5043|linen gainsboro chocolate white royal|Manufacturer#2           |Brand#22  |SMALL ANODIZED TIN|29|MED DRUM  |5.00|no|
5044|dodger tomato thistle seashell mint|Manufacturer#1           |Brand#11  |LARGE PLATED NICKEL|8|LG PACK   |5.00|no|
5045|gainsboro black orange snow violet|Manufacturer#1           |Brand#12  |PROMO BURNISHED COPPER|43|MED CAN   |5.00|no|
5046|orange pale lime rose maroon|Manufacturer#1           |Brand#14  |LARGE BRUSHED BRASS|47|LG BOX    |5.00|no|
5047|burnished red deep firebrick yellow|Manufacturer#2           |Brand#24  |STANDARD PLATED STEEL|20|SM DRUM   |6.00|no|
5048|coral green blue blanched light|Manufacturer#5           |Brand#54  |SMALL BRUSHED BRASS|36|MED DRUM  |6.00|no|
5049|beige firebrick magenta almond powder|Manufacturer#1           |Brand#13  |MEDIUM ANODIZED STEEL|23|LG PKG    |6.00|no|
5050|frosted salmon bisque lavender olive|Manufacturer#5           |Brand#54  |STANDARD BURNISHED NICKEL|23|WRAP BOX  |6.00|no|
5051|midnight moccasin saddle almond orchid|Manufacturer#5           |Brand#53  |ECONOMY BURNISHED NICKEL|49|JUMBO CAN |6.00|no|
5052|lace tomato linen white blush|Manufacturer#4           |Brand#42  |LARGE ANODIZED TIN|48|LG DRUM   |6.00|no|
5053|slate red smoke spring olive|Manufacturer#1           |Brand#11  |LARGE POLISHED BRASS|26|JUMBO CAN |6.00|no|
5054|blue azure sienna rose misty|Manufacturer#1           |Brand#13  |MEDIUM PLATED BRASS|17|MED JAR   |6.00|no|
5055|plum peach sky salmon white|Manufacturer#3           |Brand#32  |LARGE BRUSHED STEEL|30|SM BAG    |6.00|no|
5056|honeydew red peach dodger white|Manufacturer#1           |Brand#13  |MEDIUM BURNISHED STEEL|24|WRAP DRUM |7.00|no|
5057|ivory tan peru tomato blush|Manufacturer#4           |Brand#45  |ECONOMY ANODIZED NICKEL|37|MED CAN   |7.00|no|
5058|beige wheat brown khaki tomato|Manufacturer#2           |Brand#25  |SMALL POLISHED STEEL|41|MED CAN   |7.00|no|
5059|cornflower frosted cream brown sienna|Manufacturer#5           |Brand#51  |LARGE BRUSHED TIN|12|LG CASE   |7.00|no|
5060|mint purple dodger honeydew turquoise|Manufacturer#1           |Brand#12  |MEDIUM POLISHED STEEL|22|WRAP DRUM |7.00|no|
5061|ivory snow peru blanched papaya|Manufacturer#5           |Brand#55  |ECONOMY BURNISHED BRASS|21|MED BOX   |7.00|no|
5062|pink cornsilk tan mint blanched|Manufacturer#2           |Brand#21  |PROMO PLATED COPPER|37|LG CASE   |7.00|no|
5063|bisque ivory aquamarine cyan gainsboro|Manufacturer#1           |Brand#15  |LARGE POLISHED STEEL|47|SM DRUM   |7.00|no|
5064|gainsboro ivory lavender brown linen|Manufacturer#5           |Brand#52  |ECONOMY POLISHED STEEL|20|JUMBO BOX |7.00|no|
5065|aquamarine steel blue linen puff|Manufacturer#3           |Brand#31  |MEDIUM BURNISHED BRASS|46|WRAP CASE |8.00|no|
5066|orchid black cyan snow linen|Manufacturer#1           |Brand#15  |LARGE PLATED BRASS|19|LG BAG    |8.00|no|
5067|firebrick spring azure powder chocolate|Manufacturer#5           |Brand#54  |STANDARD ANODIZED STEEL|25|MED PACK  |8.00|no|
5068|ivory ghost almond forest blush|Manufacturer#2           |Brand#22  |MEDIUM PLATED BRASS|32|JUMBO BAG |8.00|no|
5069|lavender magenta brown light red|Manufacturer#5           |Brand#53  |STANDARD POLISHED STEEL|3|LG DRUM   |8.00|no|
5070|gainsboro midnight wheat lavender pale|Manufacturer#5           |Brand#51  |ECONOMY PLATED TIN|6|MED BOX   |8.00|no|
5071|medium peach burlywood chiffon pale|Manufacturer#4           |Brand#44  |STANDARD BRUSHED BRASS|37|SM BAG    |8.00|no|
5072|linen mint lavender lawn maroon|Manufacturer#2           |Brand#25  |ECONOMY PLATED TIN|16|SM DRUM   |8.00|no|
5073|plum grey dim burnished light|Manufacturer#3           |Brand#35  |LARGE BRUSHED COPPER|43|SM CASE   |8.00|no|
5074|sandy lace saddle azure pink|Manufacturer#4           |Brand#43  |PROMO BURNISHED STEEL|50|SM PKG    |9.00|no|
5075|spring rose navajo green slate|Manufacturer#3           |Brand#33  |LARGE BURNISHED TIN|26|LG BAG    |9.00|no|
5076|sky metallic linen white magenta|Manufacturer#5           |Brand#51  |LARGE BRUSHED TIN|12|WRAP BOX  |9.00|no|
5077|peru light navajo aquamarine lawn|Manufacturer#1           |Brand#15  |PROMO BRUSHED NICKEL|11|JUMBO BAG |9.00|no|
5078|dark cornflower medium light dodger|Manufacturer#4           |Brand#43  |LARGE BRUSHED NICKEL|14|MED PKG   |9.00|no|
5079|cornflower slate firebrick hot mint|Manufacturer#2           |Brand#25  |MEDIUM BRUSHED BRASS|17|LG CASE   |9.00|no|
5080|pink indian violet lavender white|Manufacturer#2           |Brand#25  |ECONOMY ANODIZED BRASS|32|WRAP BAG  |9.00|no|
5081|cornflower antique lime dim blanched|Manufacturer#3           |Brand#35  |ECONOMY POLISHED NICKEL|32|JUMBO BOX |9.00|no|
5082|bisque linen lime peru beige|Manufacturer#1           |Brand#15  |SMALL BRUSHED COPPER|29|JUMBO BAG |9.00|no|
5083|green cream steel khaki smoke|Manufacturer#5           |Brand#55  |STANDARD ANODIZED STEEL|19|SM CASE   |10.00|no|
5084|moccasin yellow royal blush sandy|Manufacturer#4           |Brand#44  |SMALL BURNISHED NICKEL|21|WRAP BAG  |10.00|no|
5085|wheat slate honeydew hot spring|Manufacturer#2           |Brand#21  |SMALL BRUSHED COPPER|28|MED CASE  |10.00|no|
5086|almond chartreuse red saddle light|Manufacturer#3           |Brand#35  |LARGE BURNISHED TIN|27|MED PKG   |10.00|no|
5087|mint salmon wheat puff frosted|Manufacturer#2           |Brand#24  |STANDARD ANODIZED TIN|38|JUMBO PKG |10.00|no|
5088|black chartreuse gainsboro navajo blue|Manufacturer#3           |Brand#34  |STANDARD POLISHED BRASS|22|MED PKG   |10.00|no|
5089|pale lavender floral turquoise cream|Manufacturer#3           |Brand#32  |LARGE ANODIZED NICKEL|31|SM BOX    |10.00|no|
5090|slate burnished white thistle tan|Manufacturer#4           |Brand#45  |STANDARD BURNISHED BRASS|10|MED PKG   |10.00|no|
5091|gainsboro olive sky ghost lavender|Manufacturer#1           |Brand#13  |LARGE BURNISHED BRASS|49|LG BAG    |10.00|no|
5092|chocolate medium brown saddle almond|Manufacturer#4           |Brand#44  |LARGE POLISHED BRASS|43|SM CAN    |11.00|no|
5093|red metallic slate magenta blush|Manufacturer#2           |Brand#22  |LARGE BRUSHED BRASS|49|JUMBO PKG |11.00|no|
5094|wheat azure blue brown peach|Manufacturer#4           |Brand#43  |ECONOMY POLISHED COPPER|18|WRAP BOX  |11.00|no|
5095|lemon misty gainsboro dim white|Manufacturer#2           |Brand#22  |MEDIUM PLATED COPPER|2|WRAP DRUM |11.00|no|
5096|mint spring burlywood dodger powder|Manufacturer#1           |Brand#11  |SMALL BRUSHED NICKEL|20|WRAP CASE |11.00|no|
5097|grey lavender indian burnished salmon|Manufacturer#3           |Brand#35  |SMALL PLATED STEEL|4|MED BAG   |11.00|no|
5098|thistle ivory steel midnight dodger|Manufacturer#4           |Brand#45  |MEDIUM BURNISHED COPPER|10|WRAP PACK |11.00|no|
5099|pale dark drab burnished tan|Manufacturer#3           |Brand#32  |PROMO BURNISHED TIN|21|WRAP CASE |11.00|no|
5100|bisque burlywood midnight linen coral|Manufacturer#4           |Brand#42  |ECONOMY POLISHED BRASS|1|WRAP CASE |11.00|no|
5101|orchid midnight almond pale cyan|Manufacturer#2           |Brand#22  |LARGE ANODIZED BRASS|19|SM DRUM   |11.00|no|
5102|sienna navy maroon green hot|Manufacturer#2           |Brand#22  |LARGE PLATED STEEL|39|LG BOX    |12.00|no|
5103|brown sky snow almond lace|Manufacturer#3           |Brand#31  |PROMO PLATED TIN|24|JUMBO PACK|12.00|no|
5104|blue chiffon deep gainsboro lawn|Manufacturer#1           |Brand#13  |PROMO POLISHED BRASS|30|SM BAG    |12.00|no|
5105|salmon moccasin peach chartreuse lime|Manufacturer#5           |Brand#55  |MEDIUM PLATED TIN|27|LG BOX    |12.00|no|
5106|cyan metallic bisque lace grey|Manufacturer#2           |Brand#24  |MEDIUM ANODIZED STEEL|4|SM DRUM   |12.00|no|
5107|chocolate maroon plum blush violet|Manufacturer#4           |Brand#44  |LARGE BURNISHED COPPER|36|MED PKG   |12.00|no|
5108|chiffon burlywood mint tan cream|Manufacturer#1           |Brand#14  |ECONOMY BURNISHED COPPER|7|SM BOX    |12.00|no|
5109|slate white sienna sandy forest|Manufacturer#3           |Brand#34  |STANDARD PLATED TIN|44|WRAP CAN  |12.00|no|
5110|gainsboro indian sienna lime khaki|Manufacturer#3           |Brand#31  |LARGE POLISHED BRASS|14|MED CASE  |12.00|no|
5111|lime salmon firebrick puff dim|Manufacturer#2           |Brand#22  |SMALL PLATED COPPER|18|LG PKG    |13.00|no|
5112|lawn midnight drab misty cyan|Manufacturer#3           |Brand#32  |STANDARD PLATED TIN|38|WRAP PACK |13.00|no|
5113|peru powder lemon honeydew beige|Manufacturer#4           |Brand#42  |SMALL POLISHED NICKEL|34|MED JAR   |13.00|no|
5114|tomato turquoise lemon blue ghost|Manufacturer#5           |Brand#54  |MEDIUM BURNISHED TIN|40|MED PACK  |13.00|no|
5115|red lawn blanched dim gainsboro|Manufacturer#5           |Brand#51  |PROMO POLISHED COPPER|26|WRAP BOX  |13.00|no|
5116|sky honeydew green salmon blanched|Manufacturer#3           |Brand#35  |ECONOMY POLISHED STEEL|50|MED CASE  |13.00|no|
5117|light pale seashell lemon misty|Manufacturer#4           |Brand#43  |MEDIUM BURNISHED BRASS|7|JUMBO BAG |13.00|no|
5118|pale chartreuse coral floral smoke|Manufacturer#2           |Brand#24  |LARGE BRUSHED COPPER|29|SM JAR    |13.00|no|
5119|cyan moccasin pink rose tomato|Manufacturer#4           |Brand#42  |PROMO BURNISHED NICKEL|3|WRAP BOX  |13.00|no|
5120|peru purple orange olive brown|Manufacturer#2           |Brand#22  |SMALL POLISHED NICKEL|31|WRAP BOX  |14.00|no|
5121|royal chiffon black orange frosted|Manufacturer#2           |Brand#24  |ECONOMY BURNISHED COPPER|3|LG CASE   |14.00|no|
5122|steel almond frosted maroon cornflower|Manufacturer#5           |Brand#51  |ECONOMY BURNISHED NICKEL|40|MED CAN   |14.00|no|
5123|magenta navajo white lime lemon|Manufacturer#2           |Brand#24  |PROMO ANODIZED BRASS|38|LG JAR    |14.00|no|
5124|orchid azure firebrick blanched pale|Manufacturer#1           |Brand#15  |MEDIUM POLISHED BRASS|19|MED BAG   |14.00|no|
5125|powder turquoise tomato burlywood dim|Manufacturer#2           |Brand#23  |PROMO BRUSHED NICKEL|7|WRAP BAG  |14.00|no|
5126|gainsboro white khaki powder sandy|Manufacturer#5           |Brand#52  |PROMO PLATED STEEL|32|SM PACK   |14.00|no|
5127|azure lawn grey magenta steel|Manufacturer#4           |Brand#44  |PROMO BRUSHED NICKEL|18|JUMBO JAR |14.00|no|
5128|lace almond snow hot olive|Manufacturer#3           |Brand#35  |SMALL POLISHED STEEL|30|SM PACK   |14.00|no|
5129|cornflower dim almond chiffon smoke|Manufacturer#4           |Brand#45  |PROMO POLISHED COPPER|12|LG BOX    |15.00|no|
5130|magenta burlywood forest slate indian|Manufacturer#5           |Brand#52  |PROMO BRUSHED TIN|41|SM PACK   |15.00|no|
5131|tan almond light moccasin pale|Manufacturer#3           |Brand#32  |MEDIUM BURNISHED TIN|30|MED CASE  |15.00|no|
5132|light blanched orchid powder red|Manufacturer#3           |Brand#35  |LARGE ANODIZED COPPER|27|SM PACK   |15.00|no|
5133|magenta orchid cornflower burnished powder|Manufacturer#4           |Brand#43  |STANDARD BRUSHED NICKEL|2|JUMBO BAG |15.00|no|
5134|cornflower steel rosy red azure|Manufacturer#5           |Brand#55  |ECONOMY BURNISHED COPPER|8|LG PACK   |15.00|no|
5135|beige deep thistle yellow grey|Manufacturer#4           |Brand#45  |STANDARD POLISHED COPPER|15|JUMBO PACK|15.00|no|
5136|powder midnight goldenrod khaki peru|Manufacturer#2           |Brand#22  |SMALL PLATED COPPER|20|WRAP PACK |15.00|no|
5137|lace lime blush spring antique|Manufacturer#1           |Brand#11  |MEDIUM POLISHED BRASS|39|MED PKG   |15.00|no|
5138|salmon red smoke sandy mint|Manufacturer#3           |Brand#33  |ECONOMY POLISHED BRASS|11|JUMBO PACK|16.00|no|
5139|maroon powder rose burlywood chiffon|Manufacturer#2           |Brand#25  |PROMO BURNISHED TIN|29|LG DRUM   |16.00|no|
5140|dodger pale deep black azure|Manufacturer#5           |Brand#53  |LARGE ANODIZED NICKEL|31|MED BAG   |16.00|no|
5141|spring cornsilk smoke aquamarine gainsboro|Manufacturer#1           |Brand#15  |LARGE BURNISHED TIN|43|MED PKG   |16.00|no|
5142|firebrick floral linen light puff|Manufacturer#1           |Brand#12  |PROMO ANODIZED BRASS|45|WRAP JAR  |16.00|no|
5143|orchid sienna thistle indian dark|Manufacturer#1           |Brand#12  |SMALL PLATED NICKEL|7|WRAP CAN  |16.00|no|
5144|snow blush drab white antique|Manufacturer#2           |Brand#25  |STANDARD PLATED COPPER|50|WRAP CASE |16.00|no|
5145|blue dark sandy powder puff|Manufacturer#3           |Brand#35  |LARGE ANODIZED TIN|43|LG JAR    |16.00|no|
5146|midnight orchid cornsilk yellow snow|Manufacturer#2           |Brand#21  |PROMO POLISHED NICKEL|2|WRAP BOX  |16.00|no|
5147|puff yellow royal forest tomato|Manufacturer#2           |Brand#25  |LARGE PLATED NICKEL|50|LG BAG    |17.00|no|
5148|pale burlywood peru violet blush|Manufacturer#2           |Brand#21  |SMALL BURNISHED NICKEL|16|WRAP BAG  |17.00|no|
5149|dim snow green deep burnished|Manufacturer#3           |Brand#31  |STANDARD ANODIZED BRASS|4|MED DRUM  |17.00|no|
5150|blush midnight dodger sky lawn|Manufacturer#5           |Brand#55  |ECONOMY POLISHED COPPER|17|JUMBO BOX |17.00|no|
5151|smoke midnight drab light antique|Manufacturer#4           |Brand#44  |PROMO PLATED BRASS|20|WRAP BOX  |17.00|no|
5152|spring coral puff white chiffon|Manufacturer#1           |Brand#11  |MEDIUM ANODIZED COPPER|26|LG PKG    |17.00|no|
5153|salmon peru cyan cornflower red|Manufacturer#1           |Brand#13  |LARGE ANODIZED STEEL|35|LG PACK   |17.00|no|
5154|bisque tan lemon sandy honeydew|Manufacturer#2           |Brand#25  |LARGE BRUSHED TIN|9|JUMBO BAG |17.00|no|
5155|olive drab yellow antique puff|Manufacturer#4           |Brand#43  |STANDARD PLATED BRASS|44|MED DRUM  |17.00|no|
5156|beige hot pink plum violet|Manufacturer#4           |Brand#43  |LARGE PLATED STEEL|14|MED CAN   |18.00|no|
